episode,target_load,actual_load,memory_load,core_load,reward,objective,balance_score,success_rate,failure_rate,allocated_count,failure_count,num_gpus,num_pods,steps,loss,epsilon,eval_objective,eval_balance_score,eval_success_rate,eval_failure_rate,best_eval_objective
124,1.0,0.9867787056037093,0.9867787056037093,0.9850538504702637,209.03848011231187,1.5643924219910135,0.15815093061014285,0.930635838150289,0.06936416184971098,161,12,8,173,161,0.36897194385528564,0.5371084840724134,,,,,0.6953880434628722
125,1.5,1.503176706512947,1.503176706512947,1.469502551611454,73.88763076258792,-0.11889651590031836,0.1752345440693323,0.5140845070422535,0.4859154929577465,73,69,5,142,73,0.4799356162548065,0.5344229416520513,,,,,0.6953880434628722
126,1.5,1.464447757113378,1.464447757113378,1.4260843777226726,91.01987092359533,-0.21770078216450905,0.21770078216450905,0.5,0.5,90,90,6,180,90,0.45098385214805603,0.531750826943791,,,,,0.6953880434628722
127,0.8,0.7912243771690591,0.7826508602148856,0.7912243771690591,136.89756129024204,1.5926782569625526,0.40732174303744734,1.0,0.0,101,0,8,101,101,0.12882991135120392,0.5290920728090721,,,,,0.6953880434628722
128,0.8,0.8270496390547352,0.8270496390547352,0.7823250567660569,184.65603349811764,1.5769696559080992,0.42303034409190077,1.0,0.0,139,0,8,139,139,0.03747287765145302,0.5264466124450268,,,,,0.6953880434628722
129,1.0,1.0036997096766127,1.0036997096766127,0.9590546045860725,90.27699522078936,0.764770149584383,0.3280133555702562,0.7731958762886598,0.2268041237113402,75,22,4,97,75,0.288905531167984,0.5238143793828016,,,,,0.6953880434628722
130,0.8,0.7930203981106405,0.7930203981106405,0.7390316761946574,194.5148933478215,1.5866547733360505,0.41334522666394946,1.0,0.0,144,0,7,144,144,0.22678184509277344,0.5211953074858876,,,,,0.6953880434628722
131,1.2,1.1955777057995123,1.1955777057995123,1.1953255597112047,155.8634811431095,0.7239417146556582,0.14839871087625675,0.7180851063829787,0.28191489361702127,135,53,7,188,135,0.03658431023359299,0.5185893309484582,,,,,0.6953880434628722
132,1.2,1.2156572263654069,1.2156572263654069,1.1939398716481797,66.74343397165478,0.48423597328205414,0.10917062012453924,0.6483516483516484,0.3516483516483517,59,32,4,91,59,0.113860584795475,0.5159963842937159,,,,,0.6953880434628722
133,0.6,0.6107405916640121,0.6107405916640121,0.5547606690695781,209.98426118004443,1.4171425033090064,0.5828574966909936,1.0,0.0,157,0,5,157,157,0.05895640328526497,0.5134164023722473,,,,,0.6953880434628722
134,1.0,0.9748752247306611,0.9748752247306611,0.9613820147737155,187.96387101329478,1.2705734005820457,0.2956916596589181,0.891566265060241,0.10843373493975904,148,18,7,166,148,0.15663094818592072,0.510849320360386,,,,,0.6953880434628722
135,1.0,1.0263969136288118,0.975877905025637,1.0263969136288118,203.3782757297308,1.489542623412278,0.20636380933625992,0.9239766081871345,0.07602339181286549,158,13,7,171,158,0.33168643712997437,0.5082950737585841,,,,,0.6953880434628722
136,1.5,1.5371357521886044,1.5371357521886044,1.48321965867745,46.95335108053936,-0.5622588886583393,0.4314177671630122,0.4672897196261682,0.5327102803738317,50,57,7,107,50,0.7953437566757202,0.5057535983897912,,,,,0.6953880434628722
137,0.8,0.8171810327164563,0.8062925691975893,0.8171810327164563,114.40715521106208,1.5873245383530805,0.4126754616469194,1.0,0.0,84,0,6,84,84,0.20531335473060608,0.5032248303978422,,,,,0.6953880434628722
138,1.5,1.565325006924961,1.565325006924961,1.5272754628458065,60.1171028862439,-0.1787937208823338,0.1142775918500758,0.4838709677419355,0.5161290322580645,60,64,5,124,60,0.029619133099913597,0.500708706245853,,,,,0.6953880434628722
139,0.6,0.5967590748639163,0.5967590748639163,0.5942214047564008,232.07739932741626,1.4679843947711082,0.5320156052288918,1.0,0.0,173,0,4,173,173,0.06537637114524841,0.4982051627146237,,,,,0.6953880434628722
140,1.2,1.216906307584494,1.1909496965030926,1.216906307584494,51.988869572391536,0.5857227248125251,0.2529869526068298,0.7096774193548387,0.2903225806451613,44,18,4,62,44,0.05486548691987991,0.49571413690105054,,,,,0.6953880434628722
141,1.2,1.2405801733792108,1.2001929102765343,1.2405801733792108,101.05073297565139,0.7831934892581575,0.1641749317944741,0.7368421052631579,0.2631578947368421,84,30,6,114,84,0.6851741075515747,0.4932355662165453,,,,,0.6953880434628722
142,0.6,0.6148450865741445,0.5969145539841844,0.6148450865741445,175.2232938783042,1.3860369117682036,0.6139630882317964,1.0,0.0,131,0,8,131,131,0.2744036614894867,0.4907693883854626,,,,,0.6953880434628722
143,1.2,1.2434984909137523,1.2211401204732308,1.2434984909137523,138.8314433101904,0.6544538480207902,0.12917188297336182,0.695906432748538,0.30409356725146197,119,52,4,171,119,0.21822719275951385,0.4883155414435353,,,,,0.6953880434628722
144,1.5,1.4714634647316016,1.4714634647316016,1.4471181612646802,101.60914620701003,0.3349547018969238,0.19565754300103536,0.6326530612244898,0.3673469387755102,93,54,8,147,93,0.07496781647205353,0.4858739637363176,,,,,0.6953880434628722
145,1.0,1.027934248241298,1.027934248241298,0.9816256853973089,81.81394725738011,1.1032401558388676,0.2733832207845087,0.8441558441558441,0.15584415584415584,65,12,8,77,65,0.3414668142795563,0.483444593917636,,,,,0.6953880434628722
146,1.5,1.5459097775094184,1.5459097775094184,1.4277332780152767,27.23318736660908,-0.48411216292856396,0.38575150719085893,0.47540983606557374,0.5245901639344263,29,32,4,61,29,0.08597996830940247,0.4810273709480478,,,,,0.6953880434628722
147,1.2,1.2328474866414105,1.1674241282166513,1.2328474866414105,169.94037855147002,0.7509650147243794,0.23349094382484342,0.7461139896373057,0.2538860103626943,144,49,7,193,144,0.37726423144340515,0.47862223409330756,,,,,0.6953880434628722
148,1.2,1.1834570077332704,1.1834570077332704,1.1556866738592237,96.70518538244944,0.42178327646142033,0.1828678863292775,0.6511627906976745,0.3488372093023256,84,45,5,129,84,0.37559136748313904,0.47622912292284103,,,,,0.6953880434628722
149,0.8,0.8211829506295591,0.8116515457552962,0.8211829506295591,250.06060050389473,1.6135300112399031,0.38646998876009686,1.0,0.0,188,0,4,188,188,0.17407676577568054,0.4738479773082268,,,,,0.6953880434628722
150,1.2,1.248556412437456,1.248556412437456,1.1849967188839985,100.74994672832533,0.7707285072741336,0.19478873410517678,0.7413793103448276,0.25862068965517243,86,30,8,116,86,0.0643833726644516,0.47147873742168567,,,,,0.6953880434628722
151,1.5,1.5593676882762273,1.5448079511998876,1.5593676882762273,43.18292850597119,-0.28549376585070574,0.40597569356154917,0.5301204819277109,0.46987951807228917,44,39,8,83,44,0.3058822751045227,0.46912134373457726,,,,,0.6953880434628722
152,0.6,0.5968908267857609,0.5959631641641397,0.5968908267857609,166.05585519854517,1.5669844997082958,0.4330155002917042,1.0,0.0,121,0,5,121,121,0.08134520053863525,0.46677573701590436,,,,,0.6953880434628722
153,1.0,1.0094430303224684,1.0094430303224684,0.9836707464148398,177.35491319416278,1.1366146953532144,0.38539788326313806,0.8805031446540881,0.11949685534591195,140,19,8,159,140,0.27585241198539734,0.46444185833082485,,,,,0.6953880434628722
154,1.0,1.0162974177423647,0.9796616316892883,1.0162974177423647,99.89381546306748,1.27930193782014,0.3442274739445659,0.9058823529411765,0.09411764705882353,77,8,8,85,77,0.19951121509075165,0.46211964903917074,,,,,0.6953880434628722
155,0.6,0.6021921407592359,0.6021921407592359,0.5904152570127974,255.5216708591436,1.5530211097271258,0.4469788902728741,1.0,0.0,190,0,6,190,190,0.19785931706428528,0.4598090507939749,,,,,0.6953880434628722
156,0.8,0.8322069576242072,0.8322069576242072,0.8239233985397891,86.00565200293182,1.667340623345971,0.2681432476217709,0.9838709677419355,0.016129032258064516,61,1,5,62,61,0.12465637922286987,0.457510005540005,,,,,0.6953880434628722
157,1.2,1.1758076675370321,1.1758076675370321,1.1134805680896298,156.59905507370507,0.9129372169704647,0.13468183064858286,0.7619047619047619,0.23809523809523808,128,40,5,168,128,0.33950868248939514,0.45522245551230495,,,,,0.6953880434628722
158,0.6,0.6148098302929073,0.6059018296139926,0.6148098302929073,82.43361743766518,1.5369332670012983,0.4630667329987017,1.0,0.0,59,0,7,59,59,0.21873879432678223,0.4529463432347434,,,,,0.6953880434628722
159,1.5,1.5347557871136692,1.5304030571926783,1.5347557871136692,116.46560087120213,0.5439061569831014,0.15808059798378604,0.6754966887417219,0.32450331125827814,102,49,7,151,102,0.22443531453609467,0.4506816115185697,,,,,0.6953880434628722
160,1.5,1.5285654151232515,1.5285654151232515,1.4296957847366325,99.25670148828951,0.23786666363256215,0.23832381255791418,0.6190476190476191,0.38095238095238093,91,56,7,147,91,0.3732903301715851,0.4484282034609769,,,,,0.6953880434628722
161,1.5,1.5497705730452953,1.5497705730452953,1.4555966745663103,67.44348737177398,-0.15527244114541883,0.23657325415354896,0.5203252032520326,0.4796747967479675,64,59,5,123,64,0.20706701278686523,0.446186062443672,,,,,0.6953880434628722
162,1.0,1.0310613117757823,1.0310613117757823,0.9857620928996892,226.59896586845673,1.3065367144798505,0.20861480067166452,0.8787878787878788,0.12121212121212122,174,24,5,198,174,0.5435441732406616,0.4439551321314536,,,,,0.6953880434628722
163,0.8,0.7859351241111792,0.7859351241111792,0.7382290399625236,211.993441587977,1.824404119323275,0.17559588067672507,1.0,0.0,153,0,8,153,153,0.7300989627838135,0.4417353564707963,,,,,0.6953880434628722
164,0.8,0.7939358300807703,0.7939358300807703,0.7499261871116236,143.5149278620049,1.8466421770642192,0.1533578229357809,1.0,0.0,102,0,6,102,102,0.5963934659957886,0.43952667968844233,,,,,0.6953880434628722
165,1.0,0.9717382867937479,0.9717382867937479,0.9336332967904215,124.78379123870931,1.5889332265236698,0.20488120646602087,0.9484536082474226,0.05154639175257732,92,5,6,97,92,0.3701976537704468,0.43732904629000013,,,,,0.6953880434628722
166,1.2,1.22387100162243,1.22387100162243,1.1398519888779213,100.55838817414674,0.6423887324954364,0.19521810511140114,0.7094017094017094,0.2905982905982906,83,34,6,117,83,0.2810066342353821,0.4351424010585501,,,,,0.6953880434628722
167,1.2,1.2532174896785788,1.2532174896785788,1.1783471622563204,80.45850248156036,0.6558599016732642,0.24523899942563665,0.7252747252747253,0.27472527472527475,66,25,5,91,66,0.3593679964542389,0.43296668905325736,,,,,0.6953880434628722
168,0.8,0.8022019499661389,0.782304831125035,0.8022019499661389,186.3659789482328,1.8646390166640423,0.13536098333595775,1.0,0.0,134,0,6,134,134,0.5415516495704651,0.43080185560799106,,,,,0.6953880434628722
169,1.5,1.5115799466097686,1.4780580233853526,1.5115799466097686,63.422658340382306,0.4077951991341786,0.21125241991344051,0.6547619047619048,0.34523809523809523,55,29,7,84,55,0.2615058124065399,0.4286478463299511,,,,,0.6953880434628722
170,1.0,0.9735738837024109,0.971526156390394,0.9735738837024109,168.83039590301334,1.462245423025602,0.2414582806781019,0.9259259259259259,0.07407407407407407,125,10,7,135,125,0.47094568610191345,0.42650460709830135,,,,,0.6953880434628722
171,0.6,0.6235335492240688,0.6235335492240688,0.5938355783938054,241.71512524999702,1.7576553693706778,0.2423446306293221,1.0,0.0,175,0,8,175,175,0.2826414108276367,0.42437208406280985,,,,,0.6953880434628722
172,1.2,1.2366829464360198,1.2366829464360198,1.2185813481504677,125.63434572799038,0.6795849808826107,0.2093039080062782,0.7222222222222222,0.2777777777777778,104,40,6,144,104,0.09733857214450836,0.4222502236424958,,,,,0.6953880434628722
173,1.2,1.2201212810952669,1.1894758191000228,1.2201212810952669,169.28701200452517,0.8179592242618328,0.2264852201826115,0.7611111111111111,0.2388888888888889,137,43,6,180,137,0.06437905132770538,0.42013897252428334,,,,,0.6953880434628722
174,1.0,1.0322018470468952,1.0173221144813476,1.0322018470468952,99.50589984130548,1.3472524680345008,0.2241761033940708,0.8928571428571429,0.10714285714285714,75,9,8,84,75,0.6060755848884583,0.4180382776616619,,,,,0.6953880434628722
175,0.8,0.7919446721742237,0.7919446721742237,0.7856874144277481,116.71619424071376,1.7898916482074185,0.21010835179258155,1.0,0.0,83,0,7,83,83,0.3000074625015259,0.4159480862733536,,,,,0.6953880434628722
176,1.2,1.2326848364788714,1.2326848364788714,1.2287764243955877,146.49886566677486,0.6813390670884208,0.23432358351398877,0.7289156626506024,0.2710843373493976,121,45,5,166,121,0.10014808177947998,0.41386834584198684,,,,,0.6953880434628722
177,0.8,0.8088343673721128,0.8088343673721128,0.738496098757529,234.9182611034789,1.870945970241412,0.12905402975858807,1.0,0.0,169,0,8,169,169,0.2384490966796875,0.4117990041127769,,,,,0.6953880434628722
178,1.2,1.1901798694540555,1.1901798694540555,1.1758084863722253,105.53717014211925,0.9243248977183558,0.21586201816949446,0.7850467289719626,0.21495327102803738,84,23,6,107,84,0.18615791201591492,0.40974000909221303,,,,,0.6953880434628722
179,1.0,1.0233577348127005,1.0233577348127005,0.9670749044899509,157.95725976476655,1.5723210440319515,0.16961443983901625,0.9354838709677419,0.06451612903225806,116,8,4,124,116,0.2951744794845581,0.40769130904675194,,,,,0.6953880434628722
180,0.8,0.7840946817962785,0.7840946817962785,0.7529768235650633,240.03798597661984,1.8312852652898353,0.16871473471016474,1.0,0.0,174,0,8,174,174,0.32642585039138794,0.40565285250151817,,,,,0.6953880434628722
181,0.8,0.8285348961231782,0.8082405292119431,0.8285348961231782,175.8486045046104,1.8343501721054656,0.16564982789453433,1.0,0.0,127,0,7,127,127,0.4709612727165222,0.4036245882390106,,,,,0.6953880434628722
182,1.0,1.0367155973400433,1.0367155973400433,1.0305203663527003,190.52826307524882,1.444381896121908,0.1556181038780921,0.9,0.1,144,16,5,160,144,0.556373655796051,0.4016064652978155,,,,,0.6953880434628722
183,1.5,1.4816494332927574,1.4816494332927574,1.396346063293979,40.53932890381013,0.40019365729950196,0.3449043819161843,0.6862745098039216,0.3137254901960784,35,16,5,51,35,0.49675941467285156,0.3995984329713264,,,,,0.6953880434628722
184,0.6,0.5962166908491027,0.5962166908491027,0.5547505101524904,119.6712456827644,1.5171651729259459,0.482834827074054,1.0,0.0,86,0,6,86,86,0.33535683155059814,0.3976004408064698,,,,,0.6953880434628722
185,0.8,0.8133351394695678,0.8094927106719431,0.8133351394695678,216.1257772771805,1.8664862913667082,0.13351370863329176,1.0,0.0,155,0,6,155,155,0.3187826871871948,0.39561243860243744,,,,,0.6953880434628722
186,0.6,0.5838755528261612,0.5838755528261612,0.5759166204356776,83.33975322698436,1.5109016363914378,0.4890983636085623,1.0,0.0,59,0,5,59,59,0.37296146154403687,0.3936343764094253,,,,,0.6953880434628722
187,0.6,0.5927283989512825,0.5870539582057828,0.5927283989512825,116.4261346131359,1.608401120509326,0.39159887949067396,1.0,0.0,83,0,7,83,83,0.050624385476112366,0.39166620452737816,,,,,0.6953880434628722
188,1.2,1.1659257779789314,1.1659257779789314,1.1610471972050016,147.95462458734875,0.9297615042133913,0.18134960689771978,0.7777777777777778,0.2222222222222222,119,34,6,153,119,0.12265754491090775,0.3897078735047413,,,,,0.6953880434628722
189,1.5,1.4676831521074243,1.4676831521074243,1.4325882322367496,66.24787685232894,0.21571732764917895,0.4359680656092479,0.6629213483146067,0.33707865168539325,59,30,7,89,59,0.33204323053359985,0.3877593341372176,,,,,0.6953880434628722
190,1.2,1.2488697550254104,1.2488697550254104,1.1808926114051441,159.5732725511418,0.7145619512586859,0.21877138207464725,0.7333333333333333,0.26666666666666666,132,48,4,180,132,0.1861269772052765,0.3858205374665315,,,,,0.6953880434628722
191,1.2,1.224201458074715,1.224201458074715,1.1416062054962433,164.54280501320707,0.9337254294049068,0.2519033131100632,0.7964071856287425,0.20359281437125748,133,34,8,167,133,0.4664996266365051,0.38389143477919885,,,,,0.6953880434628722
192,1.5,1.5443839300108193,1.5443839300108193,1.5296132086466157,86.0675779036198,0.4462563152744009,0.2086109413627673,0.6637168141592921,0.336283185840708,75,38,6,113,75,0.11467142403125763,0.3819719776053028,,,,,0.6953880434628722
193,1.0,1.0188935741267242,0.9984351597154214,1.0188935741267242,73.96514428298994,1.1836991719475418,0.37185638360801343,0.8888888888888888,0.1111111111111111,56,7,6,63,56,0.05468885973095894,0.3800621177172763,,,,,0.6953880434628722
194,1.5,1.5096921375277381,1.4683997569453269,1.5096921375277381,43.29656354674391,0.6430920542207039,0.20306179193314242,0.7115384615384616,0.28846153846153844,37,15,8,52,37,0.2889503240585327,0.37816180712868996,,,,,0.6953880434628722
195,1.2,1.1707301156019878,1.1707301156019878,1.164126616365266,160.2776536431238,0.9528810534351936,0.25208789066418524,0.8012422360248447,0.19875776397515527,129,32,8,161,129,0.6658401489257812,0.37627099809304654,,,,,0.6953880434628722
196,1.0,1.0051526068193724,1.0051526068193724,0.93629666553845,97.68539019188646,1.1595634794947096,0.4548943518305917,0.9036144578313253,0.0963855421686747,75,8,7,83,75,0.4015997052192688,0.3743896431025813,,,,,0.6953880434628722
197,0.6,0.6232067711455817,0.6232067711455817,0.6025417887626581,222.5684823785579,1.6870543641947697,0.31294563580523027,1.0,0.0,161,0,8,161,161,0.42570048570632935,0.37251769488706843,,,,,0.6953880434628722
198,0.8,0.8235630888882203,0.8235630888882203,0.8089191571268112,198.82063259821768,1.843915688108607,0.156084311891393,1.0,0.0,144,0,8,144,144,0.35142457485198975,0.3706551064126331,,,,,0.6953880434628722
199,0.6,0.6207722627241428,0.6207722627241428,0.6043612184583133,263.58613305685765,1.680282411052023,0.31971758894797714,1.0,0.0,193,0,8,193,193,0.1687401682138443,0.36880183088056995,,,,,0.6953880434628722
200,1.5,1.5718555362885502,1.5718555362885502,1.396078694826921,109.14828652781519,0.2782700489273652,0.15651255976828715,0.6086956521739131,0.391304347826087,98,63,8,161,98,0.4832645654678345,0.3669578217261671,0.976591241997727,0.42140088419300314,0.8494980315476824,0.15050196845231748,0.976591241997727
201,1.2,1.1962204806167676,1.1962204806167676,1.1299704903922323,149.48897969549543,0.9615034503033103,0.2331274221799111,0.7986577181208053,0.20134228187919462,119,30,4,149,119,0.40818434953689575,0.36512303261753626,,,,,0.976591241997727
202,1.0,1.0174993305114184,0.9923989121331329,1.0174993305114184,104.50551811402872,1.4017418027958497,0.22616517394833624,0.9069767441860465,0.09302325581395349,78,8,7,86,78,0.34631046652793884,0.3632974174544486,,,,,0.976591241997727
203,1.2,1.1654211577447604,1.1654211577447604,1.1445811375604262,168.51448727139885,0.7612082113750522,0.2605309190597306,0.7554347826086957,0.24456521739130435,139,45,8,184,139,0.5008368492126465,0.3614809303671764,,,,,0.976591241997727
204,1.2,1.195742236731477,1.16937582859598,1.195742236731477,139.66290896369935,0.974484854372931,0.24290644997489527,0.8043478260869565,0.1956521739130435,111,27,6,138,111,0.16683350503444672,0.3596735257153405,,,,,0.976591241997727
